customer_id,acquisition_campaign_id,acquisition_channel,acquisition_date,first_product,second_product,initial_premium_euro,current_premium_euro,status,churn_date,churn_reason,total_premium_paid_euro,claims_count,claims_total_euro,last_renewal_date,next_renewal_date,segment,lifetime_months,customer_value_score
2759,16,Partners,10/09/2022,Vida,Auto,184.28,190.37,Active,,,5026.56,0,0,10/09/2023,09/09/2024,Joven,28,100
2760,11,Telefónica,20/05/2021,Salud,Hogar,204.13,214.73,Active,,,8571.79,0,0,20/05/2022,20/05/2023,Familia Joven,44,100
2761,18,Digital,30/05/2021,Vida,Auto,232.32,239.85,Active,,,9601.08,0,0,30/05/2022,30/05/2023,Senior,43,100
2762,19,Digital,16/02/2023,Salud,,95.49,104.63,Active,,,2089.03,0,0,16/02/2024,15/02/2025,Joven,22,100
2763,17,Partners,06/08/2020,Salud,,93.25,99.24,Active,,,4896.5,0,0,06/08/2021,06/08/2022,Soltero,53,100
2764,1,Digital,01/08/2023,Vida,,45.45,45.57,Active,,,802.22,0,0,31/07/2024,31/07/2025,Senior,17,96
2765,13,Telefónica,16/01/2021,Hogar,Auto,273.56,289.93,Active,,,13497.89,1,3132.22,16/01/2022,16/01/2023,Familia Adulta,48,100
2766,14,Partners,23/05/2022,Hogar,Salud,181.74,189.05,Active,,,5797.64,0,0,23/05/2023,22/05/2024,Familia Joven,31,100
2767,12,Telefónica,16/12/2021,Auto,,212.3,223.97,Active,,,7584.26,1,1814.1,16/12/2022,16/12/2023,Familia Adulta,37,100
2768,12,Telefónica,25/10/2023,Salud,,140.6,144.18,Active,,,1888.33,0,0,24/10/2024,24/10/2025,Pre-jubilación,14,100
2769,14,Partners,18/09/2021,Salud,,126.49,129.41,Active,,,5222.21,1,1775.49,18/09/2022,18/09/2023,Pre-jubilación,40,100
2770,3,Digital,02/07/2021,Hogar,,107.23,115.39,Active,,,4573.82,0,0,02/07/2022,02/07/2023,Senior,42,100
2771,15,Partners,09/03/2021,Vida,Auto,206.24,218.01,Active,,,9585.92,0,0,09/03/2022,09/03/2023,Familia Joven,46,100
2772,10,Agentes,12/05/2022,Salud,Auto,324.29,330.97,Active,,,9929.7,0,0,12/05/2023,11/05/2024,Familia Joven,32,100
2773,14,Partners,28/10/2020,Hogar,Auto,253.25,267.27,Churned,23/01/2022,Servicio,3857.69,0,0,,,Familia Adulta,15,100
2774,19,Digital,15/04/2022,Vida,,49.02,50.07,Active,,,1593.25,0,0,15/04/2023,14/04/2024,Familia Adulta,33,100
2775,3,Digital,23/02/2022,Vida,Hogar,228.77,242.35,Active,,,8076.41,0,0,23/02/2023,23/02/2024,Pre-jubilación,34,100
2776,13,Telefónica,02/02/2021,Vida,Hogar,141.98 €,150.13,Churned,30/01/2023,Servicio,3377.04,1,4229.56,,,Senior,24,100
2777,1,Digital,27/09/2021,Vida,,40.98,42.38,Active,,,1656.75,0,0,27/09/2022,27/09/2023,Familia Joven,39,100
2778,14,Partners,24/08/2022,Vida,Hogar,191.87,206.98,Active,,,5638.37,0,0,24/08/2023,23/08/2024,Familia Adulta,28,100
2779,3,Digital,15/04/2022,Hogar,,133.35,145.95,Churned,18/01/2023,Cobertura,1199.51,0,0,,,Senior,9,100
2780,17,Partners,22/04/2020,Vida,Auto,188.17,198.72,Active,,,10947.72,0,0,22/04/2021,22/04/2022,Soltero,57,100
2781,4,Digital,19/04/2021,Auto,,269.58,280.18,Active,,,12573.17,0,0,19/04/2022,19/04/2023,Pre-jubilación,45,100
2782,16,Partners,11/08/2023,Salud,,143.37,157.08,Churned,03/03/2024,Servicio,903.07,1,1678.45,,,Familia Joven,6,34
2783,20,Digital,24/01/2021,Salud,,128.29,134.54,Active,,,6095.41,0,0,24/01/2022,24/01/2023,Familia Joven,47,100
2784,4,Digital,16/12/2021,Hogar,,116.64,117.01,Active,,,4234.32,0,0,16/12/2022,16/12/2023,Familia Adulta,37,100
2785,7,Agentes,02/02/2023,Salud,Auto,255.16,260.59,Active,,,6069.51,0,0,02/02/2024,01/02/2025,Senior,23,100
2786,5,Digital,30/06/2021,Vida,Salud,193.16,210.73,Active,,,8087.69,0,0,30/06/2022,30/06/2023,Familia Joven,42,100
2787,8,Agentes,10/05/2020,Hogar,,125.75,129.53,Churned,15/01/2022,Cobertura,2541.97,0,0,,,Senior,20,100
2788,19,Digital,27/11/2023,Vida,,66.11,67,Active,,,894.12,0,0,26/11/2024,26/11/2025,Familia Joven,13,99
2789,16,Partners,19/12/2022,Salud,,90.47,97.01,Active,,,2115.63,0,0,19/12/2023,18/12/2024,Familia Adulta,24,100
2790,20,Digital,02/11/2022,Salud,,71.05,75.28,Active,,,1825.38,0,0,02/11/2023,01/11/2024,Joven,26,100
2791,5,Digital,28/06/2021,Vida,,75.28,78.43,Churned,23/09/2022,Servicio,1141.64,2,8711.43,,,Pre-jubilación,15,-125
2792,4,Digital,10/04/2023,Salud,,108.28,116.74,Active,,,2334.19,0,0,09/04/2024,09/04/2025,Joven,21,100
2793,6,Digital,06/04/2023,Hogar,Auto,259.83,277.55,Active,,,5463.2,0,0,05/04/2024,05/04/2025,Soltero,21,100
2794,2,Digital,11/10/2021,Vida,,60.49,61.04,Active,,,2253.56,0,0,11/10/2022,11/10/2023,Pre-jubilación,39,100
2795,10,Agentes,12/02/2021,Hogar,,117.79,124.26,Active,,,5370.15,0,0,12/02/2022,12/02/2023,Familia Joven,47,100
2796,8,Agentes,19/02/2021,Salud,Hogar,221.28,231.47,Active,,,10203.99,0,0,19/02/2022,19/02/2023,Pre-jubilación,47,100
2797,14,Partners,23/05/2021,Auto,,231.07,252.58,Active,,,10410.36,0,0,23/05/2022,23/05/2023,Pre-jubilación,43,100
2798,1,Digital,24/09/2022,Vida,,96.08,103.2,Active,,,2492.07,0,0,24/09/2023,23/09/2024,Pre-jubilación,27,100
2799,2,Digital,05/04/2023,Salud,,104.18,108.32,Active,,,2168.75,0,0,04/04/2024,04/04/2025,Soltero,21,100
2800,19,Digital,21/07/2021,Salud,Hogar,204.05,205.58,Active,,,8692.81,0,0,21/07/2022,21/07/2023,Familia Joven,41,100
2801,7,Agentes,11/11/2020,Salud,Auto,242.63,262.43,Churned,02/12/2021,Emigración,2990.13,1,4638.3,,,Familia Adulta,12,82
2802,5,Digital,23/08/2020,Vida,,78.77,84.5,Active,,,4283.06,0,0,23/08/2021,23/08/2022,Soltero,53,100
2803,7,Agentes,25/07/2020,Vida,,72.29,78.65,Churned,23/02/2022,Fallecimiento,1409.57,0,0,,,Familia Adulta,19,100
2804,10,Agentes,26/12/2022,Salud,Auto,211.88,232.73,Active,,,4874.59,0,0,26/12/2023,25/12/2024,Pre-jubilación,24,100
2805,6,Digital,17/12/2023,Auto,,197,208.26,Active,,,2461.15,0,0,16/12/2024,16/12/2025,Senior,12,100
2806,12,Telefónica,08/04/2022,Hogar,,188.48,200.76,Churned,29/04/2024,Cobertura,4763.69,0,0,,,Familia Adulta,25,100
2807,15,Partners,16/08/2023,Salud,,120.71,124.66,Active,,,1969.12,0,0,15/08/2024,15/08/2025,Familia Adulta,16,100
2808,18,Digital,04/11/2023,Hogar,Salud,263.24,266.33,Active,,,3610.58,0,0,03/11/2024,03/11/2025,Pre-jubilación,14,100
2809,3,Digital,06/01/2022,Vida,,85.91,91.16,Active,,,2949.86,0,0,06/01/2023,06/01/2024,Familia Adulta,36,100
2810,19,Digital,03/06/2021,Vida,,59.13,63,Active,,,2447.75,0,0,03/06/2022,03/06/2023,Pre-jubilación,43,100
2811,12,Telefónica,22/06/2020,Salud,,101.31,111.04,Active,,,5580.24,0,0,22/06/2021,22/06/2022,Pre-jubilación,55,100
2812,20,Digital,27/02/2021,Vida,,79.94,83.07,Active,,,3796.5,1,1213.61,27/02/2022,27/02/2023,Pre-jubilación,46,100
2813,10,Agentes,24/11/2020,Vida,,59.93,63.38,Active,,,2990.1,0,0,24/11/2021,24/11/2022,Senior,49,100
2814,7,Agentes,31/07/2020,Hogar,,92.55,98.73,Churned,04/04/2021,Servicio,776.61,0,0,,,Familia Adulta,8,100
2815,18,Digital,15/06/2023,Vida,,95.49,98.54,Active,,,1708.68,0,0,14/06/2024,14/06/2025,Familia Adulta,18,100
2816,19,Digital,12/02/2020,Salud,,87.55,88.52,Active,,,4935.17,0,0,11/02/2021,11/02/2022,Joven,59,100
2817,17,Partners,02/05/2022,Hogar,,181.45,192.91,Churned,29/05/2023,Fallecimiento,2388.65,0,0,,,Joven,13,100
2818,10,Agentes,05/11/2021,Vida,Salud,175.34,189.84,Active,,,6586.8,0,0,05/11/2022,05/11/2023,Senior,38,100
2819,16,Partners,15/05/2023,Hogar,Auto,280.91,283.35,Churned,23/12/2023,Insatisfacción,1926.69,0,0,,,Senior,7,100
2820,11,Telefónica,27/12/2023,Vida,,50.63,52.28,Active,,,622.12,0,0,26/12/2024,26/12/2025,Joven,12,100
2821,11,Telefónica,28/10/2022,Salud,,101.1,106.95,Churned,14/05/2023,Precio,613.29,0,0,,,Senior,6,99
2822,12,Telefónica,24/12/2020,Vida,,46.31,47.55,Active,,,2168.6,0,0,24/12/2021,24/12/2022,Senior,48,100
2823,7,Agentes,12/08/2023,Salud,,79.34,86.54,Churned,29/02/2024,Fallecimiento,455.2,1,3861.33,,,Senior,6,-159
2824,20,Digital,13/08/2023,Salud,,122.6,125.66,Churned,19/11/2024,Precio,1813.65,0,0,,,Familia Joven,15,100
2825,5,Digital,01/06/2023,Vida,,49,50.61,Active,,,908.41,0,0,31/05/2024,31/05/2025,Pre-jubilación,19,100
2826,18,Digital,13/07/2022,Vida,,56.24,56.82,Active,,,1631.75,1,4733.09,13/07/2023,12/07/2024,Senior,30,49
2827,18,Digital,01/02/2023,Hogar,,115.29,119.69,Active,,,2646.91,0,0,01/02/2024,31/01/2025,Familia Joven,23,100
2828,6,Digital,12/09/2020,Auto,,270.57,289.54,Churned,15/01/2023,Precio,7454.48,0,0,,,Familia Adulta,28,100
2829,13,Telefónica,25/12/2022,Salud,,126.02,132.89,Churned,09/07/2023,Servicio,763.9,0,0,,,Familia Adulta,6,98
2830,3,Digital,09/05/2021,Vida,,41.99,43.33,Active,,,1816.62,0,0,09/05/2022,09/05/2023,Joven,44,100
2831,18,Digital,25/07/2020,Hogar,,141.41,153.85,Active,,,7585.13,1,4063.31,25/07/2021,25/07/2022,Familia Adulta,54,100
2832,5,Digital,22/07/2021,Salud,,104.45,111.76,Active,,,4223.75,0,0,22/07/2022,22/07/2023,Joven,41,100
2833,7,Agentes,30/01/2020,Hogar,,109.73,116.11,Active,,,6251.39,1,3814.1,29/01/2021,29/01/2022,Familia Adulta,59,100
2834,20,Digital,24/11/2022,Hogar,,139.07,145.92,Active,,,3430.05,0,0,24/11/2023,23/11/2024,Familia Adulta,25,100
2835,16,Partners,19/07/2023,Auto,,252.72,254.62,Active,,,4333.31,0,0,18/07/2024,18/07/2025,Familia Adulta,17,100
2836,15,Partners,27/09/2023,Vida,,90.79,92.6,Churned,25/04/2024,Cobertura,620.12,1,3637.73,,,Pre-jubilación,7,-96
2837,18,Digital,30/08/2021,Vida,Salud,114.5,125.45,Active,,,4515.37,1,525.54,30/08/2022,30/08/2023,Joven,40,100
2838,13,Telefónica,31/12/2022,Hogar,Vida,203.49,214.64,Churned,19/07/2024,Fallecimiento,3591.1,1,2361.26,,,Senior,18,100
2839,7,Agentes,22/10/2020,Hogar,,198.4,213.92,Churned,24/07/2021,Competencia,1765.34,0,0,,,Soltero,9,100
2840,13,Telefónica,12/04/2022,Vida,,56.81,59.27,Active,,,1868.14,0,0,12/04/2023,11/04/2024,Familia Joven,33,100
2841,17,Partners,27/03/2020,Hogar,Vida,223.63,243.3,Active,,,12796.46,1,503.04,27/03/2021,27/03/2022,Soltero,58,100
2842,3,Digital,28/11/2020,Salud,,125.91,137.83,Active,,,6009.02,1,1505.88,28/11/2021,28/11/2022,Joven,49,100
2843,10,Agentes,26/03/2023,Vida,,71.1,73.72,Active,,,1487.95,0,0,25/03/2024,25/03/2025,Senior,21,100
2844,14,Partners,30/06/2022,Vida,,98.23,101.11,Active,,,2895.93,0,0,30/06/2023,29/06/2024,Joven,30,100
2845,8,Agentes,21/08/2020,Salud,,123.76,127.16,Active,,,6526.51,1,3055.54,21/08/2021,21/08/2022,Joven,53,100
2846,7,Agentes,20/09/2021,Vida,,63.49,68.89,Active,,,2514.41,1,832.33,20/09/2022,20/09/2023,Joven,39,100
2847,13,Telefónica,15/09/2020,Salud,,73.24,74.31,Active,,,3958.81,0,0,15/09/2021,15/09/2022,Familia Adulta,52,100
2848,20,Digital,27/05/2022,Salud,Vida,178.86,184.45,Active,,,5572.67,0,0,27/05/2023,26/05/2024,Pre-jubilación,31,100
2849,6,Digital,13/11/2023,Salud,,107.1,109.55,Active,,,1400.26,1,2379.74,12/11/2024,12/11/2025,Joven,13,42
2850,4,Digital,18/03/2022,Vida,,41.86,43.68,Active,,,1422.06,1,4931.71,18/03/2023,17/03/2024,Pre-jubilación,33,46
2851,15,Partners,17/02/2021,Vida,Auto,290.86,310.21,Churned,29/01/2023,Insatisfacción,6416.28,0,0,,,Soltero,23,100
2852,12,Telefónica,08/07/2020,Salud,,96.1,96.74,Active,,,4930.16,0,0,08/07/2021,08/07/2022,Pre-jubilación,54,100
2853,9,Agentes,29/01/2023,Vida,,88.26,93.99,Active,,,2095.92,0,0,29/01/2024,28/01/2025,Soltero,23,100
2854,13,Telefónica,09/09/2023,Vida,,49.81,54.55,Active,,,784.26,0,0,08/09/2024,08/09/2025,Pre-jubilación,15,100
2855,1,Digital,22/03/2020,Salud,,120.95,130.37,Active,,,6832.24,0,0,22/03/2021,22/03/2022,Pre-jubilación,58,100
2856,3,Digital,19/01/2020,Hogar,,151.29,159.74,Active,,,9358.36,0,0,18/01/2021,18/01/2022,Pre-jubilación,60,100
2857,16,Partners,07/04/2021,Auto,,180.7,195.41,Active,,,8027.76,1,1714.81,07/04/2022,07/04/2023,Familia Adulta,45,100
2858,4,Digital,24/12/2022,Hogar,Salud,208.82,208.82,Active,,,4783.51,0,0,24/12/2023,23/12/2024,Senior,24,100
2859,11,Telefónica,08/08/2021,Salud,Auto,251.19,266.95,Churned,30/01/2023,Precio,4354.62,0,0,,,Soltero,18,100
2860,20,Digital,24/04/2020,Vida,,75.34,79.28,Active,,,4396.4,0,0,24/04/2021,24/04/2022,Senior,57,100
2861,15,Partners,05/11/2020,Auto,,253.56,259.55,Active,,,12142.46,0,0,05/11/2021,05/11/2022,Familia Joven,50,100
2862,19,Digital,16/09/2023,Salud,,98.4,107.28,Active,,,1452.2,0,0,15/09/2024,15/09/2025,Soltero,15,100
2863,14,Partners,15/01/2023,Vida,,45.41,46.74,Active,,,1033.96,0,0,15/01/2024,14/01/2025,Soltero,23,100
2864,20,Digital,02/10/2023,Hogar,,163.7,170.95,Churned,07/08/2024,Servicio,1572.58,0,0,,,Joven,10,100
2865,17,Partners,13/02/2021,Vida,,57.32,57.53,Active,,,2767.79,1,2271.92,13/02/2022,13/02/2023,Familia Adulta,47,100
2866,7,Agentes,29/07/2022,Hogar,Vida,228.12,249.78,Churned,10/09/2024,Fallecimiento,5496.6,0,0,,,Familia Joven,25,100
2867,3,Digital,26/05/2023,Hogar,,144.01,146.02,Churned,21/09/2024,Insatisfacción,2195.66,0,0,,,Familia Adulta,16,100
2868,9,Agentes,07/12/2020,Hogar,,98.11 €,106.29,Active,,,4917.01,0,0,07/12/2021,07/12/2022,Familia Adulta,49,100
2869,1,Digital,23/07/2022,Vida,,53.72,53.81,Active,,,1597.51,0,0,23/07/2023,22/07/2024,Familia Joven,29,100
2870,3,Digital,05/08/2022,Vida,,85.56,87.55,Active,,,2456.32,0,0,05/08/2023,04/08/2024,Pre-jubilación,29,100
2871,12,Telefónica,25/02/2021,Salud,,122.92,125.95,Active,,,5490.25,0,0,25/02/2022,25/02/2023,Pre-jubilación,46,100
2872,14,Partners,24/03/2022,Vida,,69.56,73.92,Churned,09/03/2023,Emigración,732.36,0,0,,,Familia Adulta,11,78
2873,17,Partners,19/09/2021,Vida,,60.77,65.59,Active,,,2435.95,0,0,19/09/2022,19/09/2023,Pre-jubilación,39,100
2874,5,Digital,23/06/2021,Salud,,107.03,115.87,Active,,,4398.22,1,4774.66,23/06/2022,23/06/2023,Familia Adulta,42,100
2875,14,Partners,25/09/2020,Salud,Auto,233.24,238.31,Active,,,11685.92,0,0,25/09/2021,25/09/2022,Soltero,51,100
2876,6,Digital,13/03/2021,Hogar,Salud,185.59,202.67,Active,,,8309.27,0,0,13/03/2022,13/03/2023,Familia Adulta,46,100
2877,9,Agentes,11/08/2021,Salud,,71.81,77.03,Churned,11/04/2022,Cobertura,564.83,0,0,,,Joven,8,73
2878,11,Telefónica,02/01/2023,Hogar,,185.12,191.1,Active,,,4257.78,0,0,02/01/2024,01/01/2025,Familia Joven,24,100
2879,5,Digital,25/10/2023,Salud,Vida,172.85,173.41,Active,,,2405.68,0,0,24/10/2024,24/10/2025,Joven,14,100
2880,4,Digital,10/07/2021,Hogar,Vida,160.56,162.57,Active,,,6486.47,0,0,10/07/2022,10/07/2023,Joven,42,100
2881,10,Agentes,26/05/2020,Vida,Salud,109.19,118.99,Active,,,5996.22,0,0,26/05/2021,26/05/2022,Familia Adulta,56,100
2882,9,Agentes,02/08/2020,Salud,,109.45,114.53,Churned,26/11/2021,Competencia,1807.96,1,2992.52,,,Pre-jubilación,16,60
2883,7,Agentes,17/07/2023,Salud,Auto,273.5,274.16,Active,,,4756.55,0,0,16/07/2024,16/07/2025,Joven,17,100
2884,11,Telefónica,21/08/2022,Salud,,121.96,128.06,Active,,,3282.87,2,9855.26,21/08/2023,20/08/2024,Familia Adulta,28,91
2885,3,Digital,20/01/2020,Vida,,44.21,45.04,Churned,05/10/2022,Emigración,1350.01,0,0,,,Senior,32,100
2886,12,Telefónica,26/09/2023,Salud,,75.43,76.67,Active,,,1118.89,0,0,25/09/2024,25/09/2025,Familia Adulta,15,100
2887,16,Partners,17/02/2023,Hogar,Salud,255.87,271.71,Active,,,5808.92,0,0,17/02/2024,16/02/2025,Pre-jubilación,22,100
2888,18,Digital,31/05/2021,Vida,,48.61,51.89,Churned,26/08/2022,Servicio,740.54,1,4242.38,,,Joven,15,-71
2889,1,Digital,14/10/2022,Vida,,77.27,83.97,Active,,,1912.44,2,4483.94,14/10/2023,13/10/2024,Senior,26,73
2890,2,Digital,25/10/2022,Salud,Hogar,181.66,195.89,Active,,,4616.91,1,3864.84,25/10/2023,24/10/2024,Joven,26,1000
2891,3,Digital,17/03/2023,Salud,,82.81,83.56,Active,,,1667.61,0,0,16/03/2024,16/03/2025,Soltero,21,100
2892,2,Digital,15/12/2021,Salud,,71.41,75.12,Active,,,2773.74,0,0,15/12/2022,15/12/2023,Familia Adulta,37,100
2893,8,Agentes,03/11/2022,Hogar,,122.53,128.71,Churned,26/06/2023,Insatisfacción,874.17,0,0,,,Familia Adulta,7,93
2894,15,Partners,29/09/2022,Salud,,77.53,82.78,Active,,,2012.08,0,0,29/09/2023,28/09/2024,Soltero,27,100
2895,5,Digital,25/06/2022,Hogar,,90.59,90.69,Active,,,2786.19,0,0,25/06/2023,24/06/2024,Familia Adulta,30,100
2896,16,Partners,13/04/2020,Vida,,78.62,79.63,Churned,22/08/2022,Emigración,2191.09,0,0,,,Familia Joven,28,100
2897,20,Digital,16/11/2021,Vida,,95.61,96.88,Active,,,3593.62,0,0,16/11/2022,16/11/2023,Senior,38,100
2898,13,Telefónica,02/02/2021,Salud,,90.47,96.26,Active,,,4289.49,0,0,02/02/2022,02/02/2023,Joven,47,100
2899,5,Digital,18/01/2020,Salud,,142.89,155.5,Active,,,8286.75,0,0,17/01/2021,17/01/2022,Senior,60,100
2900,13,Telefónica,11/01/2023,Salud,,127.57,136.63,Churned,14/07/2024,Emigración,2314.68,0,0,,,Pre-jubilación,18,100
2901,13,Telefónica,17/04/2021,Vida,,41.18,42.83,Active,,,1888.26,0,0,17/04/2022,17/04/2023,Pre-jubilación,45,100
2902,13,Telefónica,31/12/2022,Salud,,110.16,115.76,Churned,12/06/2024,Fallecimiento,1953.81,0,0,,,Joven,17,100
2903,6,Digital,16/06/2021,Auto,,234.52,239.79,Active,,,9654.72,0,0,16/06/2022,16/06/2023,Familia Joven,43,100
2904,3,Digital,02/11/2020,Hogar,,166.51,181.45,Active,,,8606.59,0,0,02/11/2021,02/11/2022,Soltero,50,100
2905,12,Telefónica,24/04/2022,Hogar,,130.82,136.28,Active,,,4308.81,0,0,24/04/2023,23/04/2024,Familia Joven,32,100
2906,15,Partners,13/11/2022,Hogar,,190.34,202.87,Active,,,4651.45,0,0,13/11/2023,12/11/2024,Familia Joven,25,100
2907,7,Agentes,28/09/2022,Vida,Salud,121.57,125.3,Churned,27/11/2024,Emigración,3084.3,0,0,,,Joven,26,100
2908,11,Telefónica,02/05/2021,Hogar,,158.4,169.21,Churned,21/04/2023,Emigración,3550.44,0,0,,,Familia Joven,23,100
2909,8,Agentes,10/05/2023,Hogar,,108.42,111.08,Active,,,2104.81,0,0,09/05/2024,09/05/2025,Joven,20,100
2910,18,Digital,04/06/2021,Auto,,139.81,141.55,Active,,,6103.43,0,0,04/06/2022,04/06/2023,Pre-jubilación,43,100
2911,9,Agentes,16/11/2020,Vida,,66.83,71.15,Active,,,3236.89,0,0,16/11/2021,16/11/2022,Familia Joven,50,100
2912,9,Agentes,28/06/2022,Vida,,75.15,78.22,Churned,02/12/2024,Servicio,2205.64,0,0,,,Pre-jubilación,29,100
2913,17,Partners,07/04/2020,Salud,,98.54,103.93,Active,,,5464.05,0,0,07/04/2021,07/04/2022,Soltero,57,100
2914,2,Digital,27/02/2020,Salud,,73.3,77.17,Active,,,4191.84,0,0,26/02/2021,26/02/2022,Familia Joven,58,100
2915,15,Partners,09/06/2021,Hogar,,126.4,132.68,Active,,,5512.51,0,0,09/06/2022,09/06/2023,Joven,43,100
2916,14,Partners,28/07/2022,Vida,Salud,175.42,185.2,Churned,17/09/2023,Emigración,2362.48,0,0,,,Familia Joven,13,100
2917,15,Partners,09/02/2022,Salud,,100.71,109.28,Active,,,3513.49,0,0,09/02/2023,09/02/2024,Pre-jubilación,35,100
2918,10,Agentes,12/03/2020,Hogar,Vida,168.94,171.53,Active,,,9596.81,0,0,12/03/2021,12/03/2022,Senior,58,100
2919,8,Agentes,12/05/2020,Hogar,,121.67,129.3,Active,,,7018.92,0,0,12/05/2021,12/05/2022,Joven,56,100
2920,15,Partners,06/08/2021,Hogar,,100.21,105.3,Active,,,4043.64,2,1217.01,06/08/2022,06/08/2023,Pre-jubilación,41,100
2921,11,Telefónica,12/05/2022,Salud,,147.36,153.69,Churned,23/01/2024,Competencia,2993.44,0,0,,,Senior,20,100
2922,12,Telefónica,27/02/2023,Salud,Hogar,282.76,296.5,Active,,,6457.2,0,0,27/02/2024,26/02/2025,Familia Joven,22,100
2923,8,Agentes,12/07/2020,Hogar,Vida,168.24,173.23,Active,,,9259.64,1,4759.99,12/07/2021,12/07/2022,Senior,54,100
2924,13,Telefónica,04/09/2021,Vida,,82.5,87.74,Active,,,3254.65,0,0,04/09/2022,04/09/2023,Pre-jubilación,40,100
2925,2,Digital,30/06/2021,Salud,Auto,179.62,186.8,Active,,,7912.27,0,0,30/06/2022,30/06/2023,Soltero,42,100
2926,10,",Agentes",30/03/2022,Salud,Vida,185.92,203.22,Active,,,6377.78,0,0,30/03/2023,29/03/2024,Familia Joven,33,100
2927,8,Agentes,26/09/2020,Salud,,118.25,122.92,Churned,27/08/2023,Fallecimiento,4287.69,0,0,,,Familia Adulta,35,100
2928,7,Agentes,09/03/2021,Auto,,181.07,186.48,Active,,,8086.2,0,0,09/03/2022,09/03/2023,Pre-jubilación,46,100
2929,18,Digital,29/03/2020,Hogar,,178.89,192.36,Active,,,10180.52,0,0,29/03/2021,29/03/2022,Pre-jubilación,57,100
2930,10,Agentes,11/04/2020,Hogar,,161.35,170.49,Active,,,9109.17,1,1895.71,11/04/2021,11/04/2022,Pre-jubilación,57,100
2931,7,Agentes,25/07/2020,Vida,,81.82,87.17,Active,,,4571.3,0,0,25/07/2021,25/07/2022,Familia Joven,54,100
2932,7,Agentes,04/03/2022,Vida,,64.23,66.86,Active,,,2226.78,0,0,04/03/2023,03/03/2024,Senior,34,100
2933,13,Telefónica,04/12/2022,Hogar,,188.94,200.6,Active,,,4640.81,1,1595.44,04/12/2023,03/12/2024,Familia Joven,25,100
2934,16,Partners,13/02/2020,Auto,,186.1,186.29,Churned,16/03/2022,Precio,4667.98,1,4851.43,,,Joven,25,100
2935,14,Partners,21/01/2021,Vida,,66.62,67.44,Active,,,3110.35,0,0,21/01/2022,21/01/2023,Familia Adulta,48,100
2936,18,Digital,19/08/2021,Salud,,117.85,124.03,Active,,,4837.18,1,1872.69,19/08/2022,19/08/2023,Pre-jubilación,41,100
2937,10,Agentes,23/06/2022,Vida,,53.74,54.22,Churned,19/01/2024,Cobertura,1061.44,0,0,,,Familia Adulta,19,100
2938,10,Agentes,04/06/2021,Auto,,280.29,293.63,Active,,,12645.73,0,0,04/06/2022,04/06/2023,Pre-jubilación,43,100
2939,1,Digital,14/06/2022,Vida,,77.77,79.86,Active,,,2510.58,0,0,14/06/2023,13/06/2024,Familia Adulta,31,100
2940,10,Agentes,19/02/2020,Hogar,Salud,203.79,218.66,Churned,19/12/2022,Emigración,6935.74,0,0,,,Familia Joven,34,100
2941,20,Digital,26/01/2022,Vida,,93.74,101.09,Active,,,3317.98,0,0,26/01/2023,26/01/2024,Pre-jubilación,35,100
2942,1,Digital,22/10/2020,Auto,,201,218.27,Active,,,10236.09,0,0,22/10/2021,22/10/2022,Familia Joven,51,100
2943,8,Agentes,06/04/2023,Hogar,,185.68,201.31,Churned,02/06/2024,Precio,2473.4,1,1551.67,,,Familia Adulta,14,100
2944,18,Digital,20/05/2020,Vida,Salud,186.64,196.23,Active,,,10841.53,0,0,20/05/2021,20/05/2022,Pre-jubilación,56,100
2945,9,Agentes,14/09/2020,Salud,,111.54,121.36,Active,,,6004.35,0,0,14/09/2021,14/09/2022,Joven,52,100
2946,13,Telefónica,24/09/2021,Salud,Hogar,247.89,251.38,Active,,,9240.14,2,2760.91,24/09/2022,24/09/2023,Joven,39,100
2947,2,Digital,17/01/2023,Vida,,58.15,59.69,Active,,,1308.82,0,0,17/01/2024,16/01/2025,Familia Adulta,23,100
2948,19,Digital,19/12/2022,Salud,,99.61,104.95,Active,,,2294.54,1,4670.46,19/12/2023,18/12/2024,Pre-jubilación,24,80
2949,8,Agentes,04/11/2023,Auto,,281.87,291.73,Active,,,3794.43,0,0,03/11/2024,03/11/2025,Senior,14,100
2950,9,Agentes,19/08/2021,Vida,,90.67,94.11,Churned,11/06/2023,Emigración,2018.77,0,0,,,Soltero,22,100
2951,9,Agentes,28/01/2020,Vida,Hogar,131.25,143.7,Active,,,7993.93,0,0,27/01/2021,27/01/2022,Familia Joven,59,100
2952,2,Digital,18/04/2023,Salud,,123.66,132.25,Active,,,2421.2,1,4442.85,17/04/2024,17/04/2025,Pre-jubilación,20,91
2953,16,Partners,31/08/2023,Vida,Salud,153.71,163.57,Active,,,2485.54,0,0,30/08/2024,30/08/2025,Familia Adulta,16,100
2954,10,Agentes,28/08/2022,Vida,,48.04,51.68,Churned,25/10/2024,Cobertura,1249.74,0,0,,,Familia Adulta,26,100
2955,9,Agentes,14/07/2020,Vida,,65.39,68.06,Active,,,3687.59,1,1971.11,14/07/2021,14/07/2022,Pre-jubilación,54,100
2956,9,Agentes,12/09/2022,Vida,Hogar,209.31,215.33,Churned,10/10/2024,Competencia,5160.4,1,2447.34,,,Familia Adulta,25,100
2957,11,Telefónica,05/11/2021,Salud,,83.18,88.76,Active,,,3300.9,0,0,05/11/2022,05/11/2023,Familia Adulta,38,100
